OBJECTID,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
199,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.732563,-72.682713,9,,,,,,2016-09-03T14:23:03Z,3,9,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,4059141,,,2016-09-07T22:18:20Z,CC_BY_NC_4_0,Todd Belanger,Todd Belanger,,,2019-09-21T02:13:24.735Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,193438,193438,29543,89833,138462,226835,193438,193438,29543,89833,,138462
200,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.964978,-75.321718,3,,,,,,2016-08-21T06:23:44Z,21,8,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,3931357,,,2016-08-21T13:02:38Z,CC_BY_NC_4_0,Shaun Michael,Shaun Michael,,,2019-09-21T02:13:24.738Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,98104,34507,5858,54195,50255,105115,98104,34507,5858,54195,105115,50255
201,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.653255,-72.670805,,,,,,,2016-06-11T09:09:23Z,11,6,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,3433571,,,2016-06-11T13:10:44Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-09-21T02:13:24.976Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,329000,329000,50081,147708,311046,422177,,,50081,147708,,
202,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.381401,-72.729289,23,,,,,,2016-03-12T00:00:00Z,12,3,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,2772485,,,2016-03-12T18:36:01Z,CC_BY_NC_4_0,Zac Cota,Zac Cota,,,2019-09-21T02:13:24.898Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,272601,272601,33229,116033,253650,357401,,,33229,116033,,
203,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.55673,-72.678908,27317,,,,,,2018-07-06T12:02:18Z,6,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14114495,,,2018-07-06T21:24:44Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:24.722Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,307268,307268,44610,130893,288647,398671,,,44610,130893,,
204,1780,Ursus americanus,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.69268,-72.269517,10,,,,,,2017-05-12T18:33:00Z,12,5,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14071386,,,2018-07-05T13:36:57Z,CC_BY_NC_4_0,T. Flynn,T. Flynn,,,2019-10-01T07:33:15.122Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,259195,258481,80534,146186,202552,285294,,,80534,146186,,
205,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.236793,-74.064412,15,,,,,,2018-07-03T06:32:00Z,3,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14039564,,,2018-07-04T14:37:37Z,CC_BY_NC_4_0,Michael Schrimpf,Michael Schrimpf,,,2019-09-21T02:13:25.659Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,232853,232879,117842,164208,173246,247898,,,117842,164208,,173246
206,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.926693,-74.199036,,,,,,,2018-07-03T12:34:01Z,3,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14024993,,,2018-07-03T23:16:26Z,CC_BY_NC_4_0,Elizabeth R.,Elizabeth R.,,,2019-09-21T02:13:24.918Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,48861,46702,555,3286,4948,62782,48861,46702,555,3286,62782,4948
207,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.866276,-73.084077,859630,,,,,,2018-06-30T14:08:08Z,30,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13923791,,,2018-06-30T20:40:04Z,CC_BY_NC_4_0,arthwys,arthwys,,,2019-09-21T02:13:24.736Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,5,184522,184227,70704,125169,115554,156924,184522,184227,70704,125169,156924,115554
208,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.982952,-72.877314,27723,,,,,,2018-06-23T19:17:40Z,23,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13729759,,,2018-06-24T09:06:58Z,CC_BY_NC_4_0,jkd159,jkd159,,,2019-09-21T02:13:24.733Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,193592,194489,73823,130971,119196,165000,193592,194489,73823,130971,165000,119196
209,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.992253,-72.640984,5,,,,,,2018-06-23T08:14:45Z,23,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13716129,,,2018-06-23T22:00:44Z,CC_BY_NC_4_0,lindseywight,lindseywight,,,2019-09-21T02:13:24.882Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,398427,397726,98988,204819,392590,503721,,,98988,,,
210,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.788334,-72.832369,27754,,,,,,2018-05-21T07:00:00Z,21,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13610033,,,2018-06-20T15:22:04Z,CC_BY_NC_4_0,Geoffrey Bright,Geoffrey Bright,,,2019-09-21T02:13:24.723Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,245068,245060,122495,173770,168796,216222,,,122495,173770,,168796
211,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.89589,-72.896086,27723,,,,,,2018-06-19T19:38:54Z,19,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13598223,,,2018-06-20T01:55:54Z,CC_BY_NC_4_0,arthwys,arthwys,,,2019-09-21T02:13:24.733Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,202825,202997,81094,137055,126732,173694,,,81094,137055,173694,126732
212,1780,Ursus americanus,,US,,Massachusetts,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.381742,-72.594812,10,,,,,,2018-06-18T09:59:44Z,18,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13557740,,,2018-06-18T19:12:03Z,CC_BY_NC_4_0,Aaron Hulsey,Aaron Hulsey,,,2019-09-21T02:13:24.777Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,211919,212086,83583,141745,125489,176670,,,83583,141745,176670,125489
213,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.304969,-72.636858,344,,,,,,2018-06-18T07:04:22Z,18,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13552987,,,2018-06-18T16:24:40Z,CC_BY_NC_4_0,Chip Darmstadt,Chip Darmstadt,,,2019-09-21T02:13:24.734Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,272182,272182,39314,122574,249349,344309,,,39314,122574,,
214,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.058048,-75.748778,7676,,,,,,2016-06-01T00:00:00Z,1,6,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13484549,,,2018-06-16T17:25:22Z,CC_BY_NC_4_0,Alex Lees,Alex Lees,,,2019-09-21T02:13:24.722Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,211993,57082,33147,70043,204274,283044,,57082,33147,70043,,
215,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.61707,-72.504508,8,,,,,,2018-06-15T17:14:17Z,15,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13463680,,,2018-06-15T22:47:08Z,CC_BY_NC_4_0,Kent McFarland,Kent McFarland,,,2019-09-21T02:13:24.774Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,212292,212292,48865,109692,148078,229644,,,48865,109692,,148078
216,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.853655,-73.216765,6498,,,,,,2017-11-01T11:47:34Z,1,11,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,10731745,,,,CC_BY_NC_4_0,rae_mund,rae_mund,,,2019-09-21T02:13:24.731Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,94388,94122,13066,55309,30444,63766,94388,94122,13066,55309,63766,30444
217,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.406256,-72.963805,4128,,,,,,2018-05-30T14:10:53Z,30,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13333646,,,2018-06-11T15:03:40Z,CC_BY_NC_4_0,belliott,belliott,,,2019-09-21T02:13:24.940Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,252449,252449,15626,96479,234659,351666,,,15626,96479,,
218,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.438977,-72.680646,184,,,,,,2018-06-10T13:44:00Z,10,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13314809,,,2018-06-10T22:38:14Z,CC_BY_NC_4_0,Rebecca Williams,Rebecca Williams,,,2019-09-21T02:13:25.345Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,289793,289793,43213,126851,271149,372621,,,43213,126851,,
219,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.406741,-72.967262,2064,,,,,,2018-06-09T18:14:22Z,9,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13296159,,,,CC_BY_NC_4_0,belliott,belliott,,,2019-09-21T02:13:24.962Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,252222,252222,15560,96413,234441,351756,,,15560,96413,,
220,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.123098,-72.93953,2753,,,,,,2018-06-06T20:16:00Z,6,6,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13231953,,,2018-06-08T15:11:49Z,CC_BY_NC_4_0,Nick Tepper,Nick Tepper,,,2019-09-21T02:13:24.910Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,213991,213991,14704,77877,186496,281457,,,14704,77877,,186496
221,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.312393,-73.463885,2275,,,,,,2018-05-31T10:00:18Z,31,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13222407,,,2018-06-08T01:53:09Z,CC_BY_NC_4_0,elizabethjamison,elizabethjamison,,,2019-09-21T02:13:25.204Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,84775,84648,3928,48792,29157,49831,84775,84648,3928,48792,49831,29157
222,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.101441,-73.083394,397,,,,,,2017-08-30T11:40:43Z,30,8,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13140413,,,2018-06-05T12:59:09Z,CC_BY_NC_4_0,dzilembo,dzilembo,,,2019-09-21T02:13:24.905Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,202808,202808,13994,70016,178795,272546,,,13994,70016,,178795
223,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.101849,-73.083087,150,,,,,,2017-08-30T11:39:33Z,30,8,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13140248,,,2018-06-05T12:50:02Z,CC_BY_NC_4_0,dzilembo,dzilembo,,,2019-09-21T02:13:24.937Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,202733,202733,13919,69942,178900,272652,,,13919,69942,,178900
224,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.834564,-72.754968,27723,,,,,,2018-03-09T08:26:00Z,9,3,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,13101237,,,2018-06-04T02:21:57Z,CC_BY_NC_4_0,Mark Apgar,Mark Apgar,,,2019-09-21T02:13:25.247Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,244122,244045,118871,176380,166057,215044,,,118871,176380,,166057
225,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.818384,-72.994297,3950,,,,,,2018-05-29T14:06:27Z,29,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,12980511,,,2018-05-31T13:35:01Z,CC_BY_NC_4_0,Liza Morse,Liza Morse,,,2019-09-21T02:13:24.922Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,120884,120350,16913,67865,45768,89889,120884,120350,16913,67865,89889,45768
226,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.830172,-72.975029,5,,,,,,2018-05-29T12:26:57Z,29,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,12980422,,,2018-05-31T13:31:43Z,CC_BY_NC_4_0,Liza Morse,Liza Morse,,,2019-09-21T02:13:25.238Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,122033,121499,17258,68962,46917,92083,122033,121499,17258,68962,92083,46917
227,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.83255,-72.962372,5,,,,,,2018-05-30T10:35:39Z,30,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,12980796,,,2018-05-31T13:48:02Z,CC_BY_NC_4_0,Liza Morse,Liza Morse,,,2019-09-21T02:13:24.893Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,123275,122741,17684,70098,48159,93716,123275,122741,17684,70098,93716,48159
228,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.606567,-72.342163,5,,,,,,2018-05-29T06:02:26Z,29,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,12956434,,,2018-05-30T16:23:01Z,CC_BY_NC_4_0,Chris Rimmer,Chris Rimmer,,,2019-09-21T02:13:24.901Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,13,236475,235942,66856,128653,172328,251445,,,66856,128653,,172328
229,1780,Ursus americanus,,US,,Massachusetts,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.335975,-72.661025,65,,,,,,2018-05-18T16:00:04Z,18,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,12584726,,,2018-05-18T20:01:43Z,CC_BY_NC_4_0,Oliver Kellhammer,Oliver Kellhammer,,,2019-09-21T02:13:25.117Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,3,201366,201617,74424,132171,115916,165959,,,74424,132171,165959,115916
230,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.725884,-72.952618,27754,,,,,,2018-05-12T11:30:10Z,12,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,12453423,,,2018-07-09T20:54:01Z,CC_BY_NC_4_0,mickspundgen,mickspundgen,,,2019-09-21T02:13:25.105Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,226039,225819,103243,152957,151831,199609,,,103243,152957,199609,151831
231,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.904372,-73.393434,27723,,,,,,2018-05-02T20:27:00Z,2,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,12095047,,,2018-05-03T16:41:13Z,CC_BY_NC_4_0,Ray Simpson,Ray Simpson,,,2019-09-21T02:13:24.892Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,140542,140490,37246,88518,77366,113729,140542,140490,37246,88518,113729,77366
232,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.66111,-72.381111,,,,,,,2018-05-01T06:15:00Z,1,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,11983517,,,2018-05-01T12:04:18Z,CC_BY_NC_4_0,lvconrad1977,lvconrad1977,,,2019-09-21T02:13:24.839Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,232707,232173,62936,124733,174661,255412,,,62936,124733,,174661
233,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.244707,-72.849998,1524,,,,,,2018-04-18T00:00:00Z,18,4,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,11239373,,,2018-04-20T23:34:48Z,CC_BY_NC_4_0,plantlover,plantlover,,,2019-09-21T02:13:24.846Z,,GEODETIC_DATUM_ASSUMED_WGS84,1,234775,234775,19146,97990,215602,314421,,,19146,97990,,
234,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.765725,-72.847019,27754,,,,,,2018-04-17T09:01:00Z,17,4,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,11137819,,,2018-04-18T22:19:20Z,CC_BY_NC_4_0,mickspundgen,mickspundgen,,,2019-09-21T02:13:24.851Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,242710,242428,118671,169058,166164,215246,,,118671,169058,,166164
235,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.661595,-73.652218,198,,,,,,2018-04-15T00:00:00Z,15,4,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,11136653,,,2018-04-18T21:52:45Z,CC_BY_NC_4_0,Hannah Hill,Hannah Hill,,,2019-09-21T02:13:24.848Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,158920,159111,60709,96818,103525,149857,158920,159111,60709,96818,149857,103525
236,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.755401,-72.886101,27754,,,,,,2017-08-17T17:02:00Z,17,8,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,10733395,,,2018-04-09T18:05:54Z,CC_BY_NC_4_0,mickspundgen,mickspundgen,,,2019-09-21T02:13:24.850Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,233213,232931,112351,162865,158449,205749,,,112351,162865,,158449
237,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.826176,-72.714565,183,,,,,,2018-02-18T13:49:00Z,18,2,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9914139,,,2018-02-19T01:17:11Z,CC_BY_NC_4_0,Jenn Megyesi,Jenn Megyesi,,,2019-09-21T02:13:24.877Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,354364,353663,64535,164866,346758,457889,,,64535,164866,,
238,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.155693,-72.645018,507,,,,,,2014-08-22T11:34:42Z,22,8,2014,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,843711,,,2014-08-23T13:16:35Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:24.877Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,159451,158917,36844,95633,86294,148931,159451,158917,36844,95633,148931,86294
239,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.309958,-72.99168,5,,,,,,2015-07-30T12:08:32Z,30,7,2015,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,1817286,,,2015-07-30T22:02:54Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:24.877Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,3,123471,123471,16023,66295,53492,119363,123471,123471,16023,66295,119363,53492
240,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.749145,-72.360017,,,,,,,2014-07-27T09:20:50Z,27,7,2014,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,804853,,,2018-01-16T12:54:16Z,CC_BY_NC_4_0,gberry,gberry,,,2019-09-21T02:13:24.670Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,242691,242691,62146,128980,186797,271508,,,62146,128980,,186797
241,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.892771,-72.858535,27723,,,,,,2017-10-15T08:15:00Z,15,10,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9273760,,,2017-12-27T15:15:57Z,CC_BY_NC_4_0,Jennifer Leimbach,Jennifer Leimbach,,,2019-09-21T02:13:26.375Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,208447,208805,86352,142991,132668,179316,,,86352,142991,179316,132668
242,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.993908,-72.936061,27723,,,,,,2017-10-15T08:13:00Z,15,10,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9273761,,,2017-12-27T15:15:57Z,CC_BY_NC_4_0,Jennifer Leimbach,Jennifer Leimbach,,,2019-09-21T02:13:26.050Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,183959,184317,64731,121202,109427,154828,183959,184317,64731,121202,154828,109427
243,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.63189,-72.518123,150,,,,,,2017-12-20T15:39:00Z,20,12,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9219558,,,2017-12-20T21:06:50Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-09-21T02:13:25.628Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,208516,208516,44721,105619,147300,230572,,,44721,105619,,147300
244,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.615956,-73.425675,,,,,,,2017-12-19T13:09:00Z,19,12,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9212946,,,2017-12-19T23:19:00Z,CC_BY_NC_4_0,jimmalefyt,jimmalefyt,,,2019-09-21T02:13:25.523Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,65477,64944,2769,41835,18230,33960,65477,64944,2769,41835,33960,18230
245,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.425849,-72.629431,758,,,,,,2017-12-03T09:59:31Z,3,12,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9037738,,,2017-12-04T02:00:50Z,CC_BY_NC_4_0,Spencer Hardy,Spencer Hardy,,,2019-09-21T02:13:26.085Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,290604,290604,44468,128096,271960,370323,,,44468,128096,,
246,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.692013,-72.669053,10,,,,,,2017-11-25T12:14:36Z,25,11,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,8929707,,,2017-11-25T17:15:44Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-09-21T02:13:25.753Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,336393,336393,51184,148876,318438,429570,,,51184,148876,,
247,1780,Ursus americanus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.447551,-75.202231,659,,,,,,2014-07-19T15:22:00Z,19,7,2014,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,8881304,,,2017-11-21T02:59:19Z,CC_BY_NC_4_0,Nate Hartley,Nate Hartley,,,2019-09-21T02:13:25.924Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,198854,145177,82765,121345,130735,209645,198854,145177,82765,121345,,130735
